latitude	longitutde
41.17030932	-73.3349903
41.91198258	-72.26955005
41.85389484	-72.38860264
28.00497844	-82.32723484
39.06979	-77.1296806
38.98060465	-77.0983555
38.9807307	-77.0983698
38.97942147	-77.09865513
39.09359746	-76.80566088
39.09528418	-76.80391409
39.09299545	-76.80627261
39.09327388	-76.80598381
39.09023724	-76.80909725
39.15392095	-76.73188738
39.15409634	-76.7317567
39.09460665	-76.80462453
39.15409301	-76.73193361
39.09421309	-76.80504101
39.089919	-76.80942617
39.15392095	-76.73188738
39.016991	-76.89797733
38.97218695	-76.93808
39.0226753	-76.9013687
39.07441755	-76.9053025
39.02055585	-76.9453484
39.0229014	-76.901772
39.04903314	-76.90291074
38.9699697	-76.93835293
38.95586014	-76.69283994
38.95745381	-76.67133056
38.88872532	-76.55058777
38.88945039	-76.5500719
38.88861491	-76.55066615
38.95628721	-76.6820599
38.88872532	-76.55058777
38.88872532	-76.55058777
38.88872532	-76.55058777
38.88908138	-76.55031096
38.952476	-76.72345196
38.95497301	-76.70394793
38.9484628	-76.75561635
38.94711522	-76.75876859
38.94784102	-76.75715484
38.94796707	-76.75674909
38.95240031	-76.72317867
38.94847669	-76.75544244
39.0272402	-76.9638458
39.018514	-76.9729278
38.8589134	-76.8507858
38.95587707	-76.69156101
38.95623163	-76.68382044
38.95341103	-76.73121222
38.95565139	-76.70383844
38.711513	-77.0850831
38.7644056	-77.0614266
38.72458	-77.0422326
38.76446533	-77.06093817
38.7696148	-77.04746197
38.71653174	-77.05689253
38.77791707	-77.0603052
38.7109581	-77.070516
38.7103438	-77.0669886
41.86929771	-72.34938146
41.89658865	-72.2914415
41.88735866	-72.31080648
41.85986608	-72.37920745
41.85587762	-72.40272625
41.85599359	-72.40219757
41.89603458	-72.30225016
41.87323037	-72.34102104
41.87329636	-72.34096795
41.90881623	-72.27752199
41.94489823	-72.21371591
41.88787637	-72.31369894
41.98275418	-72.17755537
41.94324173	-72.22342585
41.98263855	-72.17823443
42.01217909	-72.1553904
41.9946116	-72.16829013
42.00627416	-72.1604246
41.85495276	-72.39471718
41.94907296	-72.20985106
41.92497233	-72.25155667
41.86147798	-72.37068203
41.85482958	-72.39442486
41.85483759	-72.39277917
41.93188995	-72.24368654
41.93434217	-72.23860554
41.90618405	-72.28287038
41.0462565	-73.66985273
41.218805	-73.25620299
41.23981775	-73.12157828
41.23996808	-73.12107698
41.218805	-73.25620299
41.23945948	-73.12306144
41.23935949	-73.12353679
41.23936838	-73.12357821
41.12565069	-73.46968796
41.16857578	-73.34143161
41.16845879	-73.3418526
41.16876176	-73.34079804
41.16880615	-73.34062876
41.16762054	-73.34491902
41.16776763	-73.34435283
41.21816621	-73.25669808
41.21914303	-73.25592674
41.21846012	-73.25647114
41.17007423	-73.33592534
41.16655792	-73.34864306
41.16779915	-73.34425597
41.16778086	-73.34423663
41.04602378	-73.66982268
41.0462565	-73.66985273
41.04626403	-73.6698807
41.14117344	-73.42414213
41.12745427	-73.46674048
41.04656346	-73.66992986
41.04602378	-73.66982268
41.12673818	-73.46794415
28.97009332	-82.1290791
39.2429299	-77.28527
29.02433726	-82.15576004
28.96772207	-82.12768062
28.67349246	-82.13958324
28.67816398	-82.13711445
28.6581855	-82.14981336
28.64026411	-82.16207426
28.5984768	-82.20111889
39.59428941	-76.06458253
39.59317506	-76.06612784
39.59383368	-76.06522749
39.59337368	-76.06585693
39.76374702	-75.25926845
39.75775007	-75.26918055
39.75617592	-75.27178034
39.76398358	-75.25888151
39.73376094	-75.31003237
39.72240701	-75.32983093
39.71848019	-75.33773349
39.75845233	-75.26802044
39.75582733	-75.27235757
39.75350386	-75.27619379
39.73329433	-75.30955224
39.72458674	-75.32563297
39.7505594	-75.28104802
39.73608048	-75.30598163
39.72401813	-75.32687617
39.72218159	-75.33031138
45.51039219	-122.6846266
45.51039219	-122.6846266
45.51039219	-122.6846266
45.51039219	-122.6846266
45.51039219	-122.6846266
45.51039219	-122.6846266
45.51039219	-122.6846266
39.06979	-77.1296806
39.2429299	-77.28527
40.44052105	-79.99337449
40.44071603	-79.99410131
40.43614214	-79.99840895
40.42535703	-80.03105318
40.44104191	-79.99414369
40.47217878	-80.21262315
40.4463514	-80.16541738
40.45053967	-80.16870804
40.41329743	-80.0807885
40.44114032	-80.15704906
40.46518061	-80.1975592
40.45441853	-80.18046041
40.44281792	-80.16022772
40.42237446	-80.03060327
35.88928703	-106.3244693
35.88928703	-106.3244693
28.08451185	-82.35316803
28.48064491	-82.25101979
38.93416	-77.1326972
40.47114451	-80.22750254
40.1856048	-80.21870554
40.473989	-80.24957991
40.49416939	-80.25867351
40.18459309	-80.22253836
40.18537195	-80.22199005
40.17291755	-80.24825887
40.17122162	-80.27136062
40.15471953	-80.29235898
40.15134153	-80.29813715
40.1856091	-80.21861847
40.18610389	-80.22137
40.1421468	-80.31837165
40.18442988	-80.22005585
40.17874704	-80.24130208
40.18571707	-80.22184071
40.15790959	-80.28431697
40.12366332	-80.38110477
40.14313388	-80.31304088
40.12049187	-80.39780935
40.10996285	-80.48577011
40.11283113	-80.46535581
40.14724605	-80.30370969
40.1808574	-80.26111398
40.1859786	-80.22192194
40.16140453	-80.27951272
40.05828285	-80.81572071
40.06721382	-81.01164578
40.06703474	-80.88961522
40.06293675	-81.04368811
40.05119487	-80.71970495
40.04972892	-80.73641884
40.05793377	-80.81659553
40.06238435	-80.83777913
40.06952085	-80.90154827
40.07141025	-80.90555248
40.10176481	-80.50393197
40.11891352	-80.41320289
40.12055915	-80.39976084
40.11489324	-80.46127185
40.05020269	-80.72867515
40.05209282	-80.71320888
40.05038455	-80.72588463
40.06025837	-81.07391806
40.05872449	-81.17073559
40.05857265	-81.18327007
39.92978363	-82.86016447
39.94290827	-82.76202985
39.94459682	-82.75940193
39.92938404	-82.86086582
39.92937719	-82.8608889
39.92957575	-82.86052902
40.53619877	-82.83860835
40.50992858	-82.87071269
39.82069635	-83.16608226
39.8106255	-83.19288644
39.92957773	-82.86052344
39.80431253	-83.20669567
39.81075783	-83.19264401
39.81473578	-83.16011494
39.80579002	-83.20347754
39.94950945	-82.70651844
39.94890926	-82.73418381
39.94853389	-82.74647398
39.80503488	-83.20513783
39.94600459	-82.75696099
39.92920801	-82.86118487
39.95036476	-82.72162657
39.95031428	-82.71120903
39.95169668	-82.73748617
39.95088808	-82.7318158
39.94099637	-82.76506064
39.93972036	-82.76725748
39.93972036	-82.76725748
39.56993934	-83.69942713
39.6252787	-83.59784023
39.73791776	-83.35400674
39.73128882	-83.3686811
39.72862475	-83.37401785
39.72274565	-83.38661518
39.67066468	-83.50407913
39.63994375	-83.56431526
39.63526294	-83.57394229
39.74300747	-83.3456117
39.64101509	-83.56328551
39.61578968	-83.6132711
39.60373906	-83.63746644
39.94696591	-82.75572937
39.80450118	-83.20622257
39.94245573	-82.76276286
39.94199104	-82.37569252
39.94322591	-82.39749079
39.94368913	-82.40405483
39.94190723	-82.31458895
39.94466465	-82.51101574
39.94428128	-82.43870009
39.94521034	-82.59923933
39.9474372	-82.65159998
39.94544949	-82.4319192
39.94399644	-82.57307646
39.94128436	-82.41102271
39.94918237	-82.68974005
39.94471296	-82.58907556
39.94937777	-82.69261434
39.94413319	-82.57204793
39.94685787	-82.64685123
39.94498875	-82.57426174
39.94327467	-82.51429233
39.94516726	-82.59955577
39.94622103	-82.4443932
39.94547664	-82.55751917
39.9458835	-82.43901973
39.94476614	-82.43014342
39.94557016	-82.44402586
39.94531131	-82.58349948
39.94711103	-82.64568282
39.80628802	-83.20238993
39.79352634	-83.23004013
39.79477845	-83.2274638
39.79603085	-83.22473063
39.78300411	-83.25198358
39.73736817	-83.35571673
39.74283984	-83.34185557
39.75276306	-83.32015484
39.72874669	-83.37850444
39.73472622	-83.36147643
39.69745517	-83.45101261
39.61823809	-83.60764214
39.94056424	-82.26826543
39.94792248	-82.00489405
39.94775143	-82.03221871
39.95009127	-82.16733971
39.95129795	-81.98600527
39.94729513	-82.0125154
39.94816656	-82.02511835
39.95197453	-81.96850879
39.94781605	-82.03473154
39.94667216	-82.05723591
39.99810764	-81.57003002
40.00837116	-81.62953041
39.93906391	-82.3182798
39.94144312	-82.36399749
39.94364045	-82.46204917
39.94731882	-82.17774354
39.94723285	-82.18428349
39.94357155	-82.43485886
39.94745149	-82.07321155
39.9467134	-82.05951537
39.94896594	-82.15863844
40.01338584	-81.49173644
40.00345188	-81.52451219
40.00107986	-81.55204463
40.00004834	-81.55283888
39.98525935	-81.69822369
39.94807676	-82.06618672
39.99172737	-81.71718244
39.96862246	-81.86551832
39.96323043	-81.90917084
39.99960232	-81.65940439
39.99835158	-81.65697702
39.98220432	-81.73078375
40.05306736	-81.27258155
40.02191884	-81.46727986
40.03377027	-81.43781402
40.05805484	-81.2181808
40.04740979	-81.35460831
40.04665085	-81.35797365
40.00296448	-81.58271921
40.00268746	-81.57632854
40.00575881	-81.63398282
39.94618699	-81.98685338
43.71025051	-73.80587925
43.62669293	-73.75030314
44.59889462	-73.46081667
44.49807645	-73.49453758
44.71269136	-73.46667777
44.66933656	-73.48882427
44.80222882	-73.44056671
44.71493252	-73.43707618
44.72189159	-73.44979432
44.98641476	-73.39764405
44.89937029	-73.42468099
44.83786476	-73.27299433
43.3627187	-73.70249059
43.38628216	-73.70568899
43.81060864	-73.78474783
43.79041404	-73.79470359
43.77327943	-73.80114503
43.8711822	-73.75396375
43.84343242	-73.76780136
43.91377243	-73.75760894
43.89382349	-73.75279898
43.90450426	-73.75709804
43.97250994	-73.72538964
43.93875639	-73.74532729
43.95950788	-73.72910763
44.03244616	-73.69298495
44.00200621	-73.71517275
44.08300972	-73.65082165
44.17911785	-73.57277012
44.15684495	-73.58285228
44.20644275	-73.51758279
44.2985576	-73.52972446
44.2634203	-73.51241748
44.12175669	-73.28987397
44.35808347	-73.52852955
44.32770976	-73.53018459
44.43548386	-73.49166326
44.40320956	-73.49981173
44.44673331	-73.49002935
43.27530754	-73.68080274
43.32806641	-73.6827932
44.76000304	-73.28632555
44.59226052	-73.49825396
44.62388992	-73.22066015
44.23998061	-73.24297185
43.53330708	-73.73917416
43.6072687	-73.62877896
43.37281693	-73.70179533
43.31179001	-73.68316487
43.25949526	-73.6831135
43.43026271	-73.71042364
42.73112568	-73.79126692
42.96882437	-73.80286032
41.97337217	-74.012478
28.44791132	-82.27799017
28.41664886	-82.29263508
28.55698064	-82.23682353
28.58335121	-82.2174316
28.47316508	-82.26134175
27.43165398	-82.57557834
27.42270765	-82.57728947
27.4227586	-82.58133407
27.06135954	-82.37943142
27.04203953	-82.30278914
27.05184129	-82.3318002
27.81446033	-82.35208341
27.57153531	-82.54517434
27.55415468	-82.55983181
27.63493914	-82.46548587
27.61008718	-82.49322871
27.59498343	-82.50787212
27.5816872	-82.53996375
27.51644993	-82.56291396
27.48720007	-82.56301968
27.46653966	-82.56674931
27.45093755	-82.57543212
27.58583796	-82.51703548
27.58545536	-82.52828958
27.53514447	-82.56223515
27.51338881	-82.56313021
27.50735785	-82.56302737
27.4953226	-82.56295628
27.50047197	-82.5631513
27.79750324	-82.35468277
27.78455582	-82.35880843
27.76533772	-82.36713017
27.72189026	-82.3870123
27.67570098	-82.42606475
27.65100156	-82.44322813
27.84077162	-82.34833933
27.9783601	-82.32620918
28.0115498	-82.3287001
27.98808568	-82.32627302
27.92860235	-82.33290823
27.89819327	-82.3460444
27.96322215	-82.32629533
27.95630882	-82.32715258
27.88234374	-82.348153
27.86584554	-82.34712284
28.02196231	-82.33479406
32.75176439	-97.02915137
39.14445674	-77.21483525
39.15743477	-77.22800309
39.0830817	-77.1560462
39.06951667	-77.1056018
39.08155427	-77.14587455
39.07291665	-77.1338674
39.08118183	-77.15426574
39.23573941	-77.28409305
39.22140239	-77.27787814
39.22948147	-77.28019985
39.16808908	-77.24006715
39.18413617	-77.25399359
39.20104117	-77.26632845
39.05813805	-77.1204166
39.06342501	-77.12514873
39.1260424	-77.20164961
39.11494601	-77.19223189
39.11934015	-77.19590359
39.09594342	-77.17264472
39.06169894	-77.12164146
38.993499	-77.0978884
39.24479771	-77.29026152
39.23672366	-77.28449879
39.23991328	-77.28689118
39.05813318	-77.1204365
39.11522335	-77.19113948
39.09701693	-77.17823533
39.1010488	-77.17947138
39.22919355	-77.2823882
39.1711103	-77.24329461
39.162526	-77.2355689
39.05593565	-77.0824421
39.06411945	-77.11712591
39.11668584	-77.19378246
39.07070209	-77.12002826
39.09927243	-77.17921188
39.10641662	-77.18369264
39.18199955	-77.252309
39.08736998	-77.1730179
39.08620046	-77.17318058
39.08732103	-77.1737131
39.06333355	-77.09930897
39.11859144	-77.19517478
39.13556309	-77.20886563
39.05630005	-77.1190417
39.0581424	-77.12039523
39.0863687	-77.1733401
39.1466238	-77.21660378
39.12627917	-77.20209517
39.13330539	-77.20783043
39.06164455	-77.12372755
39.07819395	-77.14004139
39.06427621	-77.12379344
39.0742872	-77.13543782
39.17122928	-77.24355185
39.2370083	-77.27863955
39.2130886	-77.2732714
39.13295043	-77.20740568
39.19658183	-77.2635519
39.0779792	-77.13959368
38.9934089	-77.0978755
39.06690011	-77.1012669
39.071961	-77.11116009
39.07111239	-77.10845051
39.20653941	-77.27061054
39.19352313	-77.26059472
39.20904081	-77.26974764
39.17594124	-77.24747072
39.1635142	-77.23773
39.17345134	-77.24557306
39.06622502	-77.12605828
39.0696717	-77.1299428
39.05765913	-77.11966397
39.16427001	-77.23455022
39.13437977	-77.20840079
39.16320229	-77.23258663
39.1605154	-77.2318927
39.14605148	-77.21714796
39.1569239	-77.22753859
38.91142683	-77.0850187
38.91085316	-77.0852665
38.91210828	-77.08503393
38.89978028	-77.06938947
38.9135531	-77.0877011
38.87809556	-77.04977958
38.8674097	-77.0400636
38.83536654	-77.04065966
38.8310366	-77.0407132
38.91092477	-77.0874947
38.90480668	-77.05809325
38.90864305	-77.0855253
38.83105509	-77.04064814
38.88441041	-77.03752025
38.85481925	-77.0467871
38.91286881	-77.08566207
38.89317788	-77.03189928
38.9127153	-77.0910397
38.8502481	-77.0463178
38.88211903	-77.03375304
38.90428904	-77.078819
38.9160685	-77.09616915
38.8590083	-77.04633395
38.83105839	-77.04064901
38.91262113	-77.08530196
38.91362246	-77.08796499
38.9051192	-77.0611201
38.90769434	-77.08169362
38.9015365	-77.07786335
38.9169391	-77.0467579
38.91378816	-77.04572178
38.90992378	-77.04609494
38.8972171	-77.04483188
38.915492	-77.0943668
38.89555965	-77.03226063
38.89481245	-77.0319012
38.85405751	-77.03778463
38.9033837	-77.02608357
38.90261075	-77.03534843
38.8822973	-77.01831287
38.88280365	-77.02918567
38.90637018	-77.04199863
38.90285489	-77.04064199
38.90609541	-77.04538987
38.89975392	-77.0137085
38.8702972	-77.0409202
38.90933515	-77.0512658
38.876788	-77.0485804
38.8719962	-77.0423171
38.91536933	-77.04639085
38.9042845	-77.05121004
38.9036957	-77.06752347
38.9042261	-77.05749388
38.87790765	-77.05020413
38.90273663	-77.03769794
38.9112661	-77.0444327
38.90298396	-77.0356769
38.90268633	-77.03532964
38.90302085	-77.03775156
38.88313233	-77.01687213
38.88402313	-77.01336643
38.88322028	-77.0143303
38.8615015	-77.0449915
38.83121137	-77.04051567
38.91394655	-77.09074073
38.88671668	-77.03583765
38.84640833	-77.04035146
38.84928538	-77.04077228
38.90357409	-77.04481612
38.8990434	-77.03193106
38.89307291	-77.04112449
38.88488905	-77.01238995
38.90104563	-77.0136958
38.88812638	-77.04524519
38.88538354	-77.04160612
38.89205739	-77.04537751
38.90406335	-77.05777405
38.89658064	-77.04596501
38.90271994	-77.06162376
38.90168014	-77.01389472
38.9025028	-77.0137219
38.9043741	-77.04120436
38.904562	-77.04520031
38.9070996	-77.0631642
38.91312685	-77.04571661
38.91096609	-77.04461441
38.9110956	-77.05349482
38.91765895	-77.0523848
38.90867945	-77.0528493
38.90875656	-77.08282644
38.9036285	-77.0907798
38.9006206	-77.0740155
38.89726011	-77.04487209
38.88855362	-77.04430029
38.89744381	-77.04486601
38.9141314	-77.04603445
38.90218455	-77.04452723
38.90599715	-77.04237578
38.90438312	-77.04338889
38.89527555	-77.03242254
38.88340587	-77.03573361
38.88652319	-77.03972164
38.90037003	-77.03195426
38.91872806	-77.06753634
38.8955537	-77.04589748
38.90213295	-77.0720935
38.8838581	-77.03919907
38.8936659	-77.04331325
38.88229117	-77.0212453
38.88291347	-77.0150304
38.8784892	-77.03189478
38.91447504	-77.04597712
38.90405812	-77.03605008
38.85628021	-77.03957884
38.90310217	-77.037748
38.8856374	-77.0125499
38.90747986	-77.07723563
38.89929994	-77.06934221
38.9099604	-77.09038049
38.9198993	-77.0985666
38.9439776	-77.1496702
38.88212685	-77.05851827
38.88111933	-77.05261583
38.91538848	-77.09296245
38.89532255	-77.11842945
38.89822801	-77.1243489
38.88656741	-77.11778341
38.88018686	-77.11249589
38.8854527	-77.11727687
38.87573118	-77.10764116
38.8551821	-77.08862015
38.87537668	-77.04737112
38.864782	-77.0415626
38.8828871	-77.0628024
38.92699475	-77.14650131
38.91113457	-77.13999817
38.92054334	-77.1543912
38.87988383	-77.11174092
38.86043005	-77.22013427
38.83683983	-77.21981544
38.84793475	-77.21957576
38.87061818	-77.22065557
38.85654377	-77.22009337
38.86105973	-77.22025785
38.87024574	-77.30300668
38.86078338	-77.30191427
38.94467315	-77.20506088
38.91243463	-77.21726449
38.93554101	-77.25446107
38.935795	-77.18057179
38.93035225	-77.16881743
38.93400177	-77.17998435
38.96575468	-77.18477402
38.95531796	-77.19311837
38.94937794	-77.20047677
38.93414322	-77.23420117
38.93374806	-77.24972835
38.94186034	-77.28167284
38.93992812	-77.27316645
38.94525795	-77.30466171
38.94575566	-77.29277793
38.94714396	-77.32887948
38.9465798	-77.33322485
38.95402339	-77.35301846
38.92815686	-77.18629322
38.88841198	-77.23149591
38.93696884	-77.26685054
38.95284361	-77.34946486
38.89788691	-77.21689846
38.85960524	-77.30540621
38.8782684	-77.2702242
38.86750772	-77.29788585
38.86492707	-77.30720344
38.87205438	-77.28472271
38.86599433	-77.30435847
38.94565108	-77.29520091
38.91275036	-77.08973749
38.90988379	-77.082528
38.92209813	-77.10071761
38.88511673	-77.23527269
38.88241975	-77.22285355
38.8791544	-77.25781353
38.93382776	-77.19405629
38.92869896	-77.22607685
38.8910999	-77.2176988
38.94040455	-77.28627669
38.95277158	-77.34818679
38.94891916	-77.33513509
38.825291	-77.220894
38.87853772	-77.2623847
38.87109121	-77.29138928
38.80563579	-77.21265485
38.94752813	-77.33644306
38.94412855	-77.29923335
38.84068168	-77.21936769
38.82957165	-77.2190457
38.83876618	-77.21909296
38.8471097	-77.7763259
38.90605678	-77.13345941
38.90049704	-77.12625658
38.9096766	-77.1367975
38.92839207	-77.21009024
38.90498618	-77.21631995
38.91797747	-77.24280179
38.91514447	-77.14005293
38.8641412	-77.33467575
38.8774132	-77.26867497
38.8747872	-77.27868934
38.86977653	-77.30445975
38.8700199	-77.2202225
38.88167991	-77.24659172
38.8869927	-77.23436548
38.89235467	-77.06564674
38.89266878	-77.06558722
38.89056633	-77.06577026
38.95000922	-77.19897568
38.93937699	-77.20586464
38.94086816	-77.2049779
38.9241808	-77.1605141
38.9243046	-77.1641876
38.9473044	-77.11715243
38.90947353	-77.13682953
38.87919263	-77.11170028
38.87338277	-77.10463943
38.88119055	-77.11558505
38.88805706	-77.06579806
38.8828871	-77.0628024
38.9527691	-77.35545657
38.8579351	-77.3764728
38.91542238	-77.20056673
38.89894897	-77.21545487
38.90882551	-77.21696083
38.93902145	-77.27599628
38.95366776	-77.35035679
38.9200118	-77.0886861
38.88490512	-77.11707243
38.9130407	-77.0863316
38.88293249	-77.04655477
38.91379848	-77.09203055
38.9583446	-77.20631775
38.8691145	-77.0512977
38.8450961	-77.0652243
38.8704546	-77.3050014
38.93254377	-77.2120073
38.92616111	-77.20936041
38.91738357	-77.21700184
38.86204106	-77.22023911
38.86100279	-77.0917823
38.85835843	-77.09042602
38.86009909	-77.0914315
38.86797573	-77.34272533
38.86732598	-77.3165971
38.85853536	-77.3707457
38.94993622	-77.33862241
38.94806214	-77.33309991
38.95058528	-77.34232267
38.88457019	-77.10293023
38.94250463	-77.1671256
38.95304614	-77.34971777
38.88793379	-77.21907309
38.86721647	-77.22023177
38.94082893	-77.174801
38.94210664	-77.16496463
38.93543367	-77.17220405
38.8040832	-77.2123074
38.88304533	-77.2371435
38.88545462	-77.22637962
38.88276642	-77.2369968
38.86521198	-77.09476937
38.87165513	-77.10210623
38.88128435	-77.11516852
38.81918144	-77.22148552
38.8615978	-77.3074553
38.86035845	-77.30328668
38.9410619	-77.17373105
38.9184203	-77.15100375
38.9305999	-77.2132567
38.92772923	-77.19950193
38.92492795	-77.1629116
38.92753747	-77.21182957
38.8972505	-77.12632327
38.88990633	-77.11917023
38.90548515	-77.0745075
38.86987152	-77.09984194
38.8724573	-77.0427259
38.97793228	-77.17590692
38.9608576	-77.18990548
38.98020425	-77.1747016
38.93648657	-77.23172844
38.92814696	-77.215272
38.94582135	-77.29441095
38.86864625	-77.31106971
38.86176863	-77.34825072
38.86313132	-77.34065717
38.86344491	-77.09333136
38.85506187	-77.08844453
38.86264689	-77.09374861
38.91427318	-77.08878819
38.8886012	-77.11878187
38.88782822	-77.11830487
38.7995949	-77.2056171
38.8061549	-77.2138516
38.95858695	-77.19087706
38.97761326	-77.17608586
38.97694193	-77.17785633
38.9216062	-77.1537003
38.97727889	-77.17695586
38.9198344	-77.2167136
38.95265837	-77.34847487
38.91315319	-77.06633585
38.91354925	-77.0876913
38.92902015	-77.10050215
38.8610901	-77.0454464
38.9148663	-77.0925174
38.9008436	-77.0716648
38.9109457	-77.09950302
38.8724573	-77.0427259
38.90825467	-77.08691163
38.9012877	-77.07849235
38.91016592	-77.08999872
38.8720878	-77.043293
38.8707932	-77.0415548
38.9130976	-77.1043217
38.90977595	-77.10081325
38.890323	-77.0648254
39.0638916	-77.12476567
38.9886925	-77.070469
38.99846319	-77.02527824
38.98407782	-77.01298852
38.99022649	-77.03103704
39.05151086	-77.07508375
39.03165742	-77.04894318
39.03465636	-77.08372931
39.00867162	-77.00033205
38.99535551	-76.99563047
38.99260205	-77.00185399
39.06297177	-77.09430599
39.00198073	-76.89409987
39.03377307	-77.07974352
39.03482667	-77.10589167
39.03883027	-77.0759055
39.01557968	-77.1201726
38.9936953	-77.10259143
38.99642131	-77.0501989
39.02996809	-77.05247371
39.0390346	-77.1088428
39.01977254	-77.04053949
38.99934927	-77.03704809
38.99956336	-77.06402368
39.02161599	-76.95845089
39.0139847	-76.96352215
39.01827184	-76.99052657
39.0147546	-77.1247216
39.01810663	-77.1073623
39.01542905	-77.0792353
39.00145776	-77.05313303
39.05040938	-77.07598315
39.04719702	-77.07478413
39.04503248	-77.07618192
39.01662568	-77.00855472
39.00870841	-77.01427664
39.01380906	-77.02794112
38.99037559	-77.0049507
38.97885468	-77.00585198
38.98297557	-77.0132185
39.051453	-77.0745798
38.996194	-77.03580884
38.99194916	-77.03500658
38.99516802	-77.04239941
39.00642818	-77.07562768
39.06239847	-77.09352417
39.05683935	-77.08393153
39.05977414	-77.10642166
38.98205956	-77.01341222
38.97793405	-77.0020696
38.97636914	-77.0213686
39.0277188	-77.076672
39.0301164	-77.0760402
39.03903215	-77.1226716
39.039085	-76.94704458
39.02594552	-76.9560125
39.00784317	-77.02880223
38.9962535	-77.07584318
39.00464463	-77.0221281
39.00465752	-77.0222285
39.00519126	-77.02306018
38.97514727	-77.02338743
38.98748439	-77.02771775
39.03967065	-77.05470475
39.02998145	-77.04912387
39.04946906	-77.07386572
39.04926123	-77.0896322
39.02802165	-76.94485234
38.9633506	-76.9189978
38.99929289	-76.99657527
39.01489441	-77.0032619
39.00619814	-77.00059695
39.01127128	-77.00187823
39.03999353	-77.07324565
39.03286834	-77.05764362
39.03657625	-77.08191606
39.01238778	-76.98856093
39.007076	-76.98037403
39.0045508	-76.9810421
39.01833701	-76.99017264
39.01536029	-76.98708409
39.01534283	-77.01092224
38.99353944	-77.00983379
38.99373571	-77.007885
38.99246733	-77.00989999
39.05977033	-77.08905722
38.99241699	-77.03623472
38.9822113	-77.0426008
38.98848548	-77.04710573
39.0095088	-77.01341567
38.99389163	-77.01064465
38.9988424	-77.01596396
38.99500312	-77.04545268
38.9951788	-77.0477804
39.01830594	-76.94354826
39.00441597	-76.98108167
39.00759681	-76.97512333
39.00041647	-76.99274735
39.03216584	-77.04888214
39.01479094	-77.03414587
39.0224193	-77.0623965
38.99898645	-76.89178153
38.97850578	-76.87470135
38.9900897	-76.88561347
38.95752815	-76.8649492
38.98104431	-76.93740641
38.97566581	-76.92763526
38.98232408	-76.93718159
39.01311112	-76.91437568
38.99430688	-76.88811291
38.99212063	-76.90343322
38.96649808	-76.95095455
39.01244135	-76.9052727
39.00368684	-76.89364906
39.01059164	-76.90468348
39.0215498	-76.92861417
39.02793725	-76.94233768
39.00534888	-76.92320446
39.01062062	-76.9150849
39.01062062	-76.9150849
39.01925344	-76.90445448
39.02350803	-76.92108142
39.02192407	-76.93200608
39.00731322	-76.92932257
39.01643391	-76.94366172
39.02415723	-76.92140263
39.01746075	-76.90952869
39.02272456	-76.92283407
38.9557133	-76.9068013
38.9657781	-76.939007
38.96590993	-76.93402369
38.96001137	-76.92420692
38.99188274	-76.98733751
38.98093405	-76.9784952
38.978579	-76.99188123
38.96644644	-76.95052755
38.96522878	-76.94273266
38.96659573	-76.95269052
39.0184241	-76.969447
39.01937895	-76.97775605
39.03008263	-76.94782536
39.02344646	-76.93763879
39.02363236	-76.95651202
38.98088981	-76.9200964
39.04752592	-76.90452638
39.01120936	-76.90442264
38.9770521	-76.9380024
38.98224592	-76.97903396
39.07555529	-76.90456545
38.9918091	-76.88432375
39.0067038	-76.8982736
38.99174644	-76.88541894
38.94025055	-76.91451975
38.965167	-76.9408123
38.9343626	-76.9183936
38.97037277	-76.97142269
38.96826359	-76.96451121
38.96783442	-76.96392528
38.99541028	-76.9008562
39.01113235	-76.92847728
38.9669265	-76.8679964
39.0209127	-76.90303452
38.97664745	-76.913064
39.01117378	-76.9691414
39.0050921	-76.9687808
38.99464489	-76.97821269
38.97429041	-76.98411891
38.97208326	-76.9796752
38.97509745	-76.99139694
38.98909951	-77.01036802
38.98216651	-77.01292683
38.97172026	-76.97915663
38.99596376	-76.98910081
38.96687079	-76.95708297
38.97417441	-76.98005274
38.99849103	-76.99058893
38.98973926	-76.98395727
38.99103583	-76.9975857
39.03759325	-76.9482946
39.02829797	-76.94490343
39.02926998	-76.95140923
38.98953871	-76.92550304
38.98027926	-76.93555107
38.98612306	-76.93632191
38.98601885	-76.93621228
39.00323677	-76.93058548
38.9953266	-76.92925025
38.9966231	-76.9320796
38.97559497	-76.9895847
38.97061271	-76.97322277
38.9753271	-76.9942566
39.0181609	-76.9140549
38.96964758	-76.97373035
38.96707607	-76.96204217
39.02932507	-76.94761285
38.97322657	-77.0237147
38.96102198	-77.04753893
38.96395887	-77.03489131
38.96736485	-77.061033
38.98744798	-77.01290908
38.9686947	-76.97127877
38.9312862	-76.9241841
38.97358946	-77.02011472
38.96746601	-77.0287658
38.96741708	-77.03552578
38.9912827	-76.9045913
38.9195951	-76.9353384
38.9663831	-76.94915172
38.93981209	-76.91637354
38.97819128	-77.007332
38.97742488	-77.00677935
38.96441952	-77.03499114
38.96301466	-77.03605818
38.96215708	-77.04514972
38.9463822	-77.06932555
38.31824995	-77.50215583
38.30259755	-77.51022478
38.29527814	-77.51640195
38.2929552	-77.5180324
38.2712662	-77.5457744
38.3247476	-77.5026631
38.29042911	-77.52282274
38.27109954	-77.54442497
38.26866405	-77.5586955
38.2689002	-77.55863899
38.268649	-77.5588755
38.26871396	-77.55898806
38.26869093	-77.55853689
